song_name,artist,song_uri,embedding
Space Me Out,"Boy Amor, Glassface",https://open.spotify.com/track/0B67ukIysEipoSjuDGtNMM,"[-0.06951430439949036, -0.006547749508172274, -0.03101043589413166, -0.010392904281616211, -0.049693331122398376, 0.03175150230526924, -0.05368947610259056, 0.050512026995420456, 0.015897110104560852, -0.034390904009342194, -0.024297017604112625, 0.025594327598810196, 0.039002783596515656, 0.024926071986556053, 0.05513782054185867, 0.058544836938381195, -0.14044488966464996, 0.03093980997800827, 0.006379376165568829, 0.07272201776504517, -0.02572677657008171, 0.03565226495265961, 0.02978840284049511, -0.05283092334866524, 0.004750091582536697, -0.012058400548994541, 0.01830567792057991, -0.026713497936725616, -0.027293093502521515, -0.03304088115692139, 0.023210246115922928, 0.030097180977463722, 0.06179993227124214, -0.027556005865335464, 0.04543885961174965, 0.04554165154695511, 0.10476884990930557, 0.03858957067131996, -0.014436463825404644, 0.05074812471866608, 0.07203641533851624, 0.03957897424697876, -0.05059617757797241, 0.0009300614474341273, 0.00010413791460450739, -0.0036379897501319647, -0.010739191435277462, -0.03667302429676056, 0.0001272013905690983, 0.02772732451558113, -0.029158582910895348, -0.030321307480335236, 0.005994922481477261, -0.08777987957000732, -0.014430703595280647, 0.015577970072627068, -0.03621203079819679, -0.025053510442376137, -0.014844948425889015, 0.005201767198741436, -0.04064875841140747, -0.0037652452010661364, 0.016142670065164566, 0.012132376432418823, -0.009925640188157558, 0.008990148082375526, 0.0015739068621769547, -0.014681517146527767, -0.005431786645203829, -0.04368562251329422, 0.022880125790834427, -0.07647261768579483, 0.027103329077363014, 0.09896128624677658, -0.03733690828084946, -0.018598545342683792, 0.07378580421209335, -0.06816282123327255, -0.07303780317306519, -0.08692490309476852, -0.06518787145614624, -0.012350470758974552, -0.04588893800973892, -0.004659320693463087, -0.008524571545422077, -0.007950404658913612, -0.03848430514335632, -0.01918059214949608, 0.0034161072690039873, 0.002129477681592107, 0.006758458912372589, 0.07536555081605911, 0.02247914858162403, -0.0007811565883457661, 0.054994478821754456, 0.023662544786930084, -0.035122815519571304, -0.12442085146903992, 0.034161172807216644, 0.0022562372032552958, -0.034191522747278214, 0.014837122522294521, 0.058413028717041016, -0.03636603802442551, 0.04272576421499252, 0.07133407890796661, -0.05679008364677429, -0.05392440780997276, -0.009744422510266304, -0.07661180198192596, -0.04976145550608635, 0.13222245872020721, 0.020894987508654594, 0.015196187421679497, -0.03412214666604996, 0.036005835980176926, 0.024615172296762466, 0.011508820578455925, 0.002427636878564954, 0.00713312765583396, 0.054020144045352936, 0.12936937808990479, 0.0341397300362587, 0.0035248014610260725, -0.06989318877458572, 0.03792586177587509, -0.013023064471781254, -0.00856283400207758, 0.025301894173026085, -0.00788169912993908, -0.02503112331032753, 0.017218630760908127, -0.009074507281184196, 0.0006802781135775149, 0.01168611366301775, -0.04633209481835365, -0.05560360476374626, -0.03509753942489624, -0.009298696182668209, -0.05474352836608887, -0.015308168716728687, 0.06316441297531128, 0.027357250452041626, -0.002684594364836812, -0.01764472760260105, -0.054932523518800735, -0.05668611079454422, -0.08016861975193024, -0.04222716763615608, -0.015778133645653725, 0.06082889810204506, 0.03292972967028618, -0.011460482142865658, -0.041937101632356644, 0.021701661869883537, -0.04174485802650452, -0.05230500176548958, 0.09724094718694687, -0.06062113493680954, 0.058045171201229095, -0.05885796248912811, 0.07987137138843536, 0.07165836542844772, 0.03272312507033348, -0.05594893544912338, 0.0036291589494794607, 0.028107432648539543, 0.0030532865785062313, 0.08588657528162003, -0.015283411368727684, -0.06552679091691971, -0.0737566202878952, 0.059468287974596024, 0.020366592332720757, -0.03634253516793251, -0.04042251408100128, 0.04988791048526764, 0.07707174867391586, 0.00025016546715050936, -0.05507062003016472, -0.004682917147874832, 0.06538345664739609, 0.037481509149074554, -0.03166425600647926, 0.04940784350037575, 0.05589313432574272, -0.0419837087392807, 0.019408194348216057, -0.005208584014326334, -0.063954658806324, -0.0650695413351059, -0.03906064108014107, -0.03401054069399834, -0.03383668512105942, 0.018685467541217804, -0.039291899651288986, 0.01498562004417181, 0.06002350524067879, -0.11217094957828522, 0.018931042402982712, 0.0304975938051939, 0.0012446311302483082, 0.04568665102124214, -0.008676609955728054, 0.04471500217914581, 0.005502215586602688, 0.023084217682480812, 0.00398985156789422, 0.0584905669093132, 0.039992570877075195, -0.03153996169567108, 0.056902527809143066, -0.03303239122033119, 0.04461261257529259, -0.09466809034347534, 0.05369889363646507, -0.048510484397411346, 0.03619313985109329, -0.009517008438706398, 0.002612699056044221, 0.06560053676366806, -0.0573604553937912, -0.05995919555425644, 0.045253071933984756, 0.0851239487528801, -0.014190571382641792, 0.024187874048948288, -0.02737479843199253, 0.045169226825237274, -0.016889803111553192, -0.043281737715005875, -0.01706250011920929, -0.010390965268015862, -0.001376405474729836, -0.0456957183778286, -0.02013661153614521, 0.029184957966208458, -0.005852681118994951, 0.0025318446569144726, -0.01819648966193199, 0.054343145340681076, 0.02295398898422718, -0.023538468405604362, -0.08600714802742004, 0.016257155686616898, -0.02920461818575859, 0.024199381470680237, 0.03834480419754982, 0.034682080149650574, 0.08762720972299576, -0.017796171829104424, 0.049705758690834045, -0.027718910947442055, -0.007208982016891241, 0.004711257293820381, -0.009941314347088337, 0.025003986433148384, 0.032646216452121735, -0.011301820166409016, -0.046191081404685974, 0.009354626759886742, -0.012443725019693375, 0.03621387854218483, 0.06644982844591141, 0.021664870902895927, 0.050698865205049515, 0.08372969925403595, -0.0005336345639079809, 0.049226269125938416, 0.05260130390524864, 0.01325313188135624, 0.062390536069869995, -0.0013429964892566204, -0.03010290488600731, -0.03522323817014694, -0.02183452993631363, -0.04637764021754265, -0.022170519456267357, -0.013562987558543682, -0.0333898551762104, 0.03492904454469681, 0.013817986473441124, 0.0001669927005423233, 0.027480799704790115, -0.08798100799322128, 0.027069738134741783, -0.03181040287017822, 0.03220992907881737, 0.007852046750485897, -0.02840455062687397, 0.022255096584558487, 0.06440988928079605, 0.009371868334710598, 0.03142416104674339, 0.01961768977344036, 0.018529478460550308, -0.013178571127355099, 0.017582153901457787, -0.03590957820415497, -0.04422583058476448, -0.045616742223501205, 0.003445451846346259, 0.01063438132405281, -0.05100387707352638, 0.012868008576333523, 0.027565307915210724, 0.025211002677679062, 0.03851216286420822, -0.06391122192144394, 0.06695420295000076, -0.06353192031383514, -0.00945386290550232, 0.016583314165472984, 0.03584332764148712, -0.03808599337935448, -0.048818282783031464, -0.04242279380559921, -0.05887098237872124, -0.05042355880141258, -0.01705089583992958, 0.02524213306605816, -0.026391178369522095, -0.04835061728954315, -0.09697183966636658, 0.052536625415086746, 0.0035965607967227697, -0.06251761317253113, 0.05206171050667763, 0.02045491151511669, 0.020445171743631363, -0.0430091917514801, -0.0279933400452137, -0.02717013843357563, 0.057809486985206604, -0.00409874739125371, -0.02197568118572235, 0.053353652358055115, 0.005497184582054615, 0.010780222713947296, 0.0171915702521801, 0.052799977362155914, 0.020064475014805794, 0.01785757765173912, -0.013979801908135414, -0.04641931131482124, -0.010631924495100975, -0.010238259099423885, 0.013797917403280735, -0.02545498125255108, 0.00541927432641387, 0.06413929164409637, -0.11012721806764603, 0.02559913508594036, 0.05394154414534569, 0.08230238407850266, -0.03093736059963703, -0.002791195409372449, 0.04028036445379257, 0.015762988477945328, -0.01960049197077751, 0.09562043100595474, -0.0259262602776289, -0.08973416686058044, -0.0011706915684044361, 0.02914411388337612, -0.06175132468342781, 0.04689337685704231, 0.040643222630023956, 0.03449907526373863, 0.03296933323144913, -0.025694575160741806, -0.07067213207483292, -0.049876123666763306, -0.05589043349027634, 0.00022176711354404688, 0.0241189356893301, -0.06751828640699387, 0.04437656328082085, -0.04233634099364281, 0.029891736805438995, -0.0216817669570446, -0.010493197478353977, 0.04830075427889824, -0.07477476447820663, -0.005356405396014452, 0.02310280129313469, -0.07549635320901871, -0.042429033666849136, -0.019883576780557632, -0.06415650993585587, 0.02573927491903305, -0.04899940639734268, -0.00011952447675867006, -0.013379889540374279, -0.012249932624399662, 0.055591318756341934, 0.04406735673546791, 0.029966697096824646, -0.03435851261019707, -0.011139153502881527, 0.0712936595082283, 0.01896454021334648, 0.04239993169903755, 0.011372116394340992, 0.008376942947506905, -0.010354668833315372, 0.046581584960222244, 0.0009296367643401027, -0.014090648852288723, -0.10845454782247543, -0.026736855506896973, 0.024230286478996277, 0.0894562304019928, 0.018842387944459915, -0.028447838500142097, 0.039745815098285675, 0.040816329419612885, 0.025903260335326195, 0.048042237758636475, -0.034749679267406464, -0.011185429990291595, -0.01002615224570036, 0.06608535349369049, 0.057073622941970825, 0.007152849808335304, 0.054762475192546844, -0.0619778111577034, 0.03320698067545891, 0.0005631931126117706, 0.02807481214404106, 0.053898487240076065, -0.09047998487949371, 0.041220441460609436, 0.010415248572826385, 0.02357584610581398, 0.035555046051740646, -0.018424734473228455, -0.04141376540064812, 0.01225997507572174, 0.031248709186911583, 0.0006390085909515619, 0.016100304201245308, -0.06247236207127571, -0.024810725823044777, -0.017070380970835686, -0.05428905785083771, -0.008613167330622673, -0.01470398809760809, 0.03713209554553032, -0.03400874137878418, -0.02668682672083378, 0.04641546308994293, -0.040166426450014114, 0.04440215229988098, -0.035191990435123444, 0.0062970430590212345, 0.011437620036303997, 0.1392969787120819, -0.043870121240615845, -0.04942050203680992, -0.029635146260261536, -0.06346949934959412, 0.006754519417881966, -0.0366901196539402, 0.0443258173763752, -0.003049371065571904, 0.032144028693437576, -0.034059442579746246, -0.0282498337328434, 0.01675119251012802, 0.018162624910473824, 0.03851136937737465, 0.021058212965726852, 0.0074556260369718075, 0.021434374153614044, -0.0018770378082990646, -0.04277997836470604, 0.007839446887373924, -0.0009479708387516439, 0.09945165365934372, 0.08549926429986954, -0.014436320401728153, -0.007630759850144386, -0.0006336300284601748, 0.11452794820070267, 0.020497150719165802, 0.008312411606311798, -0.004642406944185495, 0.030669933184981346, -0.017475510016083717, 0.0621984489262104, 0.05188572406768799, 0.055926188826560974, -0.02290680631995201, -0.030032319948077202, 0.038479842245578766, -0.022976301610469818, 0.06121622025966644, -0.08372857421636581, 0.002474275417625904, -0.062351420521736145, 0.11791569739580154, -0.07506369799375534, -0.01881324127316475, -0.10357088595628738, -0.011943523772060871, 0.008153494447469711, -0.059704266488552094, 0.044819220900535583, -0.03540699556469917, 0.025459324941039085, 0.054729536175727844]"
deja vu,Olivia Rodrigo,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,"[-0.04602696746587753, -0.0013654164504259825, 0.003918970003724098, 0.02167360670864582, -0.05692249909043312, -0.0075307572260499, -0.07635215669870377, 0.08385468274354935, -0.041593968868255615, -0.05870866775512695, -0.013976376503705978, 0.05284944549202919, 0.01751123182475567, -0.029217923060059547, -0.0004550212761387229, 0.027650585398077965, -0.12105794996023178, 0.0451960563659668, 0.025192348286509514, 0.051767848432064056, -0.011092666536569595, 0.055902160704135895, 0.031795233488082886, -0.061630766838788986, -0.008789652027189732, 0.005916772875934839, -0.02101103402674198, -0.007373355794698, -0.0022337210830301046, -0.06107112765312195, 0.006016240920871496, 0.02097257412970066, -0.006016888190060854, 0.032710809260606766, 0.01629122719168663, 0.08263827860355377, 0.03499169275164604, 0.02973957732319832, 0.010572302155196667, 0.021341761574149132, 0.06297292560338974, 0.03609979897737503, -0.024099359288811684, -0.02685164473950863, -0.0035346122458577156, 0.0337168350815773, 0.016874946653842926, -0.025806544348597527, -0.015681521967053413, -0.07104776799678802, -0.035427387803792953, 0.0038015423342585564, 0.017621692270040512, -0.07718726992607117, -0.02641242742538452, 0.052785102277994156, 0.021780461072921753, 0.023803038522601128, 0.031029710546135902, 0.009423942305147648, -0.05508356913924217, -0.008077400736510754, 0.00594660360366106, 0.036013711243867874, -0.022208359092473984, -0.028176316991448402, 0.03842715173959732, 0.03901257738471031, 0.037403374910354614, -0.0591651052236557, 0.015290211886167526, -0.042780179530382156, 0.011628467589616776, 0.06768715381622314, -0.06424351781606674, 0.002321940381079912, 0.04431118443608284, -0.07245977222919464, -0.04511372372508049, -0.05321430414915085, -0.11573115736246109, 0.05707300826907158, -0.015004346147179604, -0.0013334671966731548, -0.03243398293852806, -0.026410914957523346, -0.011962066404521465, -0.018951669335365295, -0.0005556590622290969, -0.012662026099860668, 0.021573735401034355, 0.059172093868255615, -0.010864743031561375, 0.019446585327386856, 0.03438721224665642, 0.012126313522458076, 0.026344388723373413, -0.02453010343015194, 0.03778060898184776, 0.00017089027096517384, -0.024008115753531456, 0.02767181023955345, -0.02680015191435814, -0.06069227308034897, 0.03539512678980827, 0.00012526838690973818, -0.06608979403972626, -0.08529593050479889, -0.0035815902519971132, -0.058224063366651535, -0.052623581141233444, 0.08411645889282227, 0.06925255805253983, -0.03144080564379692, -0.06030645594000816, 0.03195824846625328, 0.011350289918482304, 0.046629682183265686, 0.04722502827644348, 0.03050038404762745, 0.05623415857553482, 0.0564483217895031, 0.015586694702506065, 0.04181259125471115, -0.03343098610639572, -0.011707265861332417, 0.01477405708283186, 0.0047784787602722645, 0.041922733187675476, -0.03392215445637703, 0.004080087877810001, -0.0017726277001202106, -0.01493406668305397, -0.006171334069222212, -0.0030183338094502687, -0.029630564153194427, -0.05849134922027588, 0.025741752237081528, 0.008268957026302814, -0.03153923898935318, -0.00567993987351656, 0.008662574924528599, -0.000669678789563477, 0.036495812237262726, 0.0018319624941796064, -0.04196147993206978, -0.06500233709812164, -0.049982231110334396, -0.04988039657473564, -0.03310604766011238, 0.07541011273860931, -0.020875750109553337, 0.015251703560352325, -0.03258691355586052, 0.06381475925445557, -0.060269687324762344, -0.051101330667734146, 0.03475932404398918, -0.040873486548662186, 0.07577963918447495, -0.10701271891593933, 0.07745098322629929, 0.05120769143104553, -0.02667330950498581, -0.08533233404159546, -0.03220197558403015, 0.013274770230054855, -0.025498509407043457, 0.03556261211633682, -0.007196275517344475, -0.00382810365408659, -0.07644874602556229, 0.03841507434844971, 0.026832638308405876, 0.004211386200040579, -0.03273211419582367, 0.004243256524205208, 0.07849733531475067, 0.006104099098592997, -0.04211247339844704, -0.009022769518196583, 0.039982669055461884, 0.07751816511154175, -0.0605056956410408, 0.03513766825199127, 0.045071959495544434, -0.07440793514251709, 0.07836989313364029, 0.011363617144525051, -0.05470425635576248, -0.04309761896729469, -0.06604771316051483, -0.0581282302737236, 0.0016823337646201253, 0.00038851008866913617, -0.07842240482568741, -0.006818757392466068, -0.0209325160831213, -0.11642631143331528, 0.04231497272849083, -0.01712445169687271, -0.05687885358929634, 0.08012843132019043, -0.004240155220031738, 0.057058483362197876, 0.0038025991525501013, -0.019530655816197395, -0.044439684599637985, 0.04916040971875191, 0.00672465655952692, -0.05759233236312866, 0.017832575365900993, 0.01867254078388214, 0.02024056576192379, -0.019935166463255882, -0.01015489548444748, -0.045931778848171234, -0.04100051894783974, -0.051797885447740555, 0.02582254633307457, 0.03565960004925728, 0.006858920678496361, -0.04534216225147247, 0.04999079182744026, -0.010764642618596554, -0.030367137864232063, 0.07107295840978622, 0.011783239431679249, -0.0075258235447108746, -0.04129834845662117, -0.0033708710689097643, -0.058930352330207825, -0.005473216064274311, 0.025991488248109818, -0.023699259385466576, 0.012194612063467503, 0.014884582720696926, 0.049866218119859695, 0.025790775194764137, -0.007609172258526087, 0.06388147920370102, -0.03563913702964783, -0.042698390781879425, -0.0317620150744915, -0.022682128474116325, -0.01725645922124386, 0.05822752043604851, 0.01839408464729786, 0.04247434437274933, 0.092584528028965, 0.01489204354584217, 0.036015186458826065, -0.023302245885133743, 0.020531876012682915, -0.04066172614693642, -0.01897038333117962, 0.040040548890829086, -0.017527276650071144, 0.010234162211418152, -0.008603553287684917, -0.011976813897490501, 0.04563332721590996, 0.011049202643334866, 0.0678940862417221, 0.030734525993466377, 0.031268492341041565, 0.050388533622026443, -0.0376335084438324, 0.0518246665596962, 0.08471411466598511, 0.046366456896066666, 0.01829456351697445, 0.009722311049699783, -0.018754979595541954, -0.07829024642705917, -0.02260170318186283, 0.008101941086351871, -0.02749061957001686, -0.039325013756752014, 0.05250179395079613, 0.044332604855298996, -0.01909196935594082, 0.05694826319813728, 0.003410312347114086, -0.038167379796504974, 0.023465465754270554, -0.01930672489106655, -0.03662356734275818, -0.04095304757356644, -0.031009912490844727, 0.07823096215724945, 0.10120409727096558, 0.025057541206479073, -0.01308805588632822, -0.01372427586466074, -0.07323666661977768, 0.06604555994272232, 0.03372861072421074, 0.021731141954660416, -0.004936618730425835, -0.03703618049621582, 0.0397866889834404, -0.004075327888131142, -0.09049952030181885, 0.021242186427116394, -0.0218814704567194, -0.019128063693642616, -0.02844233438372612, -0.11856894195079803, 0.04416264221072197, -0.02341938577592373, 0.01461750827729702, 0.050450652837753296, 0.045730363577604294, -0.05206017568707466, 0.006437998730689287, -0.03621923550963402, -0.02451491914689541, -0.02331089973449707, -0.017913755029439926, -0.007189085241407156, -0.05841485410928726, -0.059970561414957047, -0.10240862518548965, 0.03768399730324745, -0.00628779549151659, -0.05904120206832886, 0.033728260546922684, -0.023096412420272827, 0.023615146055817604, 0.00021694849419873208, -0.0012315456988289952, -0.08732156455516815, 0.028483189642429352, -0.0331357978284359, -0.011462042108178139, -0.0030010645277798176, -0.015153871849179268, 0.0237517599016428, 0.006660493556410074, -0.008374495431780815, 0.001016176538541913, -0.017490815371274948, 0.007296679075807333, -0.08252710849046707, -0.035398662090301514, -0.009924808517098427, 0.05449572578072548, -0.0006466148770414293, 0.020164119079709053, 0.06114674732089043, -0.11312045156955719, -0.017845094203948975, 0.010515940375626087, 0.02344708889722824, 0.008236464112997055, 0.04411491006612778, 0.015455443412065506, 0.028511472046375275, -0.06241137161850929, 0.07277631014585495, 0.09494495391845703, -0.06310610473155975, -0.007140693254768848, 0.03342379257082939, 0.00861403252929449, -0.004917489364743233, 0.0763833075761795, 0.05654385685920715, 0.057284001260995865, -0.04315514490008354, -0.048938676714897156, -0.02223891206085682, -0.04602089524269104, -0.015891341492533684, 0.03528318554162979, -0.017448414117097855, 0.031267307698726654, 0.021535135805606842, -0.027730708941817284, 0.03851880133152008, -0.00566329387947917, 0.02246147207915783, -0.07559667527675629, 0.007418974302709103, 0.021558962762355804, -0.03759650141000748, -0.048854704946279526, -0.008666764944791794, -0.020219987258315086, 0.01533660851418972, -0.04722696915268898, 0.04780026897788048, 0.014014079235494137, -0.036053694784641266, -0.006741504650563002, 0.061456725001335144, 0.029172120615839958, -0.076416976749897, 0.0183261688798666, 0.029985789209604263, -0.014466722495853901, 0.04992763325572014, -0.07480952888727188, 0.005089549347758293, -0.029034089297056198, 0.02949160523712635, 0.06147439032793045, 0.01731555163860321, -0.08718763291835785, -0.015207636170089245, 0.03113866038620472, 0.0427728034555912, 0.044860776513814926, -0.03921988978981972, 0.008180234581232071, 0.028995711356401443, 0.07072844356298447, -0.005353095009922981, -0.03428947180509567, -0.048555195331573486, -0.01102522388100624, -0.027591615915298462, 0.07043498009443283, -0.036423277109861374, 0.07713993638753891, -0.053655125200748444, 0.03296900540590286, -0.08209464699029922, 0.09027136117219925, 0.011986025609076023, -0.06678855419158936, 0.015292180702090263, 0.043744754046201706, 0.05546904727816582, -1.6705827874829993e-05, -0.03200322389602661, -0.06545460224151611, -0.03633701801300049, 0.03164630010724068, 0.007884223945438862, 0.04201730713248253, -0.06707527488470078, -0.002312982687726617, -0.03238125517964363, -0.033044662326574326, -0.030377084389328957, -0.02183375135064125, 0.010996321216225624, -0.047447510063648224, -0.03299073129892349, 0.05493082478642464, -0.012230304069817066, 0.03782396391034126, -0.01487012393772602, -0.038019124418497086, -0.04264368861913681, 0.0818193256855011, -0.0412534661591053, -0.03805634379386902, -0.0435514897108078, -0.029701296240091324, -0.03303307294845581, -0.08085128664970398, -0.046944037079811096, 0.07311350852251053, 0.01432899758219719, -0.027152419090270996, -0.07003159821033478, 0.017828460782766342, -0.05233463644981384, 0.08101813495159149, 0.005772821605205536, 0.004437384661287069, 0.025190893560647964, 0.0047872960567474365, -0.0564490407705307, -0.011203271336853504, -0.02057104930281639, 0.12284374982118607, 0.020493853837251663, 0.0068723843432962894, -0.07111310213804245, -0.04117775708436966, 0.14302876591682434, 0.005450232420116663, 0.0354810506105423, 0.008208095096051693, 0.07253799587488174, -0.05382583290338516, 0.06061800569295883, 0.038992442190647125, -0.001785406144335866, -0.03236551582813263, 0.010870011523365974, 0.025546303018927574, -0.0606791228055954, 0.08926711976528168, -0.050731875002384186, 0.0396108478307724, -0.052165158092975616, 0.1257317215204239, -0.05344076082110405, -0.0028382292948663235, -0.08513879030942917, -0.0013189272722229362, -0.03768058493733406, -0.051360297948122025, 0.05729597806930542, 0.04382876679301262, 0.03776345029473305, 0.061952490359544754]"
